r,g,b
233,219,192
232,219,191
232,218,192
232,219,195
234,231,227
235,234,232
225,224,225
135,112,96
157,128,108
172,144,119
139,111,95
98,73,69
130,95,80
149,113,95
172,135,107
154,121,104
100,76,70
220,213,211
230,228,227
207,194,186
172,158,150
108,92,88
139,107,96
166,127,105
128,99,85
159,136,116
137,115,100
120,99,91
156,132,117
150,120,103
142,113,95
128,93,86
132,100,90
171,150,128
191,168,144
182,159,136
165,142,122
211,184,162
203,176,154
158,133,112
177,150,125
205,177,156
197,170,144
198,171,148
189,163,138
203,177,152
186,159,130
189,162,136
186,158,133
191,163,138
184,156,128
184,154,126
192,162,133
181,153,125
179,154,125
152,129,104
101,82,72
130,108,91
125,100,87
153,126,102
148,116,98
159,131,107
182,154,126
175,145,119
170,143,118
130,105,93
136,109,93
161,133,112
146,117,99
184,158,130
162,135,109
207,197,189
238,228,219
241,224,193
241,224,197
241,224,194
240,223,192
240,223,193
241,224,194
242,225,196
245,228,202
243,226,198
242,225,197
243,226,198
243,226,197
243,226,196
242,225,194
243,226,197
243,226,195
243,226,198
241,226,197
241,226,197
241,226,196
241,226,197
233,224,204
232,220,197
230,218,191
231,220,192
231,219,190
232,218,191
234,219,192
235,218,193
232,223,200
235,232,234
235,234,232
179,173,169
157,126,106
159,132,108
178,145,120
122,95,85
123,95,80
171,136,107
142,106,89
172,132,105
155,118,101
117,87,73
142,130,120
226,219,216
233,233,235
233,231,230
227,225,226
193,180,172
208,184,173
167,142,134
152,126,110
116,105,90
145,132,116
132,118,100
143,126,112
124,105,98
123,95,83
179,156,132
171,153,126
188,164,138
181,156,131
194,166,145
205,179,154
200,174,150
172,148,123
183,157,133
198,170,148
196,168,146
201,174,149
185,159,134
204,178,153
173,146,120
187,159,136
187,159,138
196,168,142
178,150,127
176,148,122
181,154,127
189,158,132
176,148,121
166,139,114
133,113,99
134,113,96
116,94,84
144,119,97
144,115,100
175,145,118
187,156,128
187,154,128
180,151,125
126,101,89
137,110,94
143,114,98
153,124,104
189,160,134
133,101,86
191,180,171
241,232,231
239,224,197
241,224,197
241,224,194
241,225,194
241,224,194
242,225,194
243,226,194
243,226,197
243,226,198
243,226,198
244,227,201
244,227,201
244,227,202
243,226,199
242,225,196
243,227,195
243,226,198
242,227,199
240,225,196
241,225,196
241,226,197
233,225,204
234,220,201
229,219,192
231,219,193
231,219,194
231,219,193
232,220,194
232,218,191
235,226,214
235,233,234
236,232,234
155,143,133
184,155,131
191,161,133
181,147,120
160,127,105
127,96,80
171,134,111
136,101,89
153,113,93
156,115,96
122,90,81
85,67,69
152,139,131
203,191,186
231,228,232
235,233,233
232,233,236
235,235,237
235,234,237
201,195,199
142,132,128
163,154,138
186,167,148
156,143,127
150,132,111
173,143,122
179,156,131
177,156,131
185,162,137
189,164,139
185,157,133
212,185,163
197,171,145
186,160,134
189,162,142
198,172,148
170,150,131
192,166,137
191,164,139
207,179,155
169,143,118
190,164,139
185,161,137
172,148,125
145,119,100
166,142,119
183,156,128
176,148,125
181,153,127
167,139,117
115,90,82
134,114,96
123,98,86
147,118,97
138,111,94
155,126,105
181,150,124
198,166,140
191,160,131
147,118,100
132,108,94
128,101,89
174,147,120
176,146,121
117,84,78
179,169,163
240,235,234
239,225,201
241,224,194
241,225,193
241,225,195
242,225,196
241,224,196
242,225,196
242,225,197
243,226,198
243,226,198
244,227,200
244,227,200
245,228,200
243,226,199
243,226,198
244,227,199
244,227,197
242,226,197
242,225,197
241,225,197
243,227,200
233,225,204
235,221,202
230,220,193
233,221,195
233,221,197
233,221,198
232,221,197
229,221,197
236,231,224
236,234,238
234,231,230
146,128,112
173,144,118
187,156,128
181,146,122
172,140,113
133,101,83
170,136,110
141,104,90
169,127,105
176,131,109
165,132,113
88,64,64
152,123,111
183,142,119
194,181,173
235,230,230
234,231,233
235,233,233
235,233,233
234,231,228
234,233,231
236,233,234
237,232,230
185,182,184
140,136,128
139,125,111
187,167,140
181,160,132
185,163,136
198,173,147
184,157,132
212,186,161
200,174,151
192,165,142
182,155,134
189,164,140
152,133,112
186,160,132
198,171,143
204,177,149
194,168,142
193,167,142
180,155,132
182,155,133
187,159,135
179,152,129
175,150,124
178,154,128
177,156,134
158,132,109
115,91,79
117,96,84
129,101,87
156,129,107
153,125,103
172,141,118
179,147,121
193,162,135
181,149,123
168,137,114
128,102,87
134,109,93
133,102,86
107,81,70
93,74,74
226,222,220
241,237,233
239,225,202
242,224,197
240,224,190
240,224,193
242,225,197
241,224,196
242,225,197
242,225,197
243,226,198
242,225,197
243,226,197
244,227,198
244,227,198
244,227,199
244,227,199
245,228,200
243,227,196
242,226,196
241,224,196
242,225,198
244,228,202
234,226,206
234,220,201
230,220,193
233,221,194
233,221,195
234,221,196
233,220,195
233,219,194
234,227,216
235,232,235
231,229,226
137,116,99
139,110,95
186,156,127
175,141,117
179,145,117
149,115,95
164,131,103
127,89,77
165,127,106
181,134,112
156,118,98
99,77,75
120,87,86
100,78,80
173,162,160
209,197,183
220,211,203
224,215,203
223,215,206
223,217,213
227,223,219
231,229,230
232,230,231
231,227,226
200,190,179
120,106,92
173,152,130
182,159,134
182,159,133
195,171,145
172,145,124
211,185,160
194,167,144
183,157,135
167,144,121
182,159,134
162,142,119
179,154,129
202,175,151
204,178,154
195,169,144
196,170,145
186,159,133
181,153,128
200,171,148
186,161,134
151,128,110
97,79,70
115,95,85
131,104,91
147,120,102
144,122,108
138,110,94
141,111,97
161,130,109
161,129,107
155,124,103
163,134,109
164,133,108
160,129,108
126,97,83
149,114,97
138,98,90
101,74,73
116,104,106
237,235,239
239,232,224
238,222,198
240,224,194
239,222,194
240,223,195
241,224,196
242,225,196
241,224,195
242,225,196
241,224,195
242,225,196
242,225,195
243,226,196
242,226,195
243,226,197
244,227,200
244,228,202
242,226,196
242,226,195
243,227,197
243,227,200
243,228,201
233,225,202
234,220,196
230,219,191
231,219,193
232,219,193
233,219,193
234,220,194
234,219,193
235,228,216
233,232,234
225,223,221
128,108,93
123,96,86
181,148,123
167,132,109
188,154,122
155,119,99
168,134,107
139,100,89
153,116,97
149,110,92
144,104,90
212,205,200
229,225,225
233,228,226
223,217,213
168,135,111
120,96,85
153,120,102
126,92,78
140,112,101
171,139,117
198,175,149
172,147,131
150,117,97
154,128,114
92,78,75
147,127,113
182,161,138
175,153,132
192,168,144
183,158,130
191,165,140
196,170,145
177,154,132
147,127,108
161,141,119
161,142,119
171,149,124
193,169,143
177,152,126
209,183,158
194,168,143
183,157,132
194,168,143
187,161,136
192,170,143
99,84,78
126,101,91
129,103,88
141,113,98
180,151,125
148,130,118
118,95,85
150,126,106
165,137,117
165,142,127
170,148,135
177,153,135
188,164,144
184,162,149
164,145,135
166,136,122
143,118,113
164,156,157
181,176,173
241,236,235
241,230,213
242,226,200
242,225,197
240,223,195
239,222,194
240,223,195
240,223,194
241,224,194
242,225,195
241,224,194
241,224,194
242,225,194
242,226,195
242,226,194
242,225,195
243,226,199
242,227,199
242,227,198
243,227,200
243,227,203
243,227,204
241,227,203
234,225,206
235,221,200
231,221,195
232,220,196
232,219,195
232,218,194
233,219,195
232,218,192
233,226,211
233,231,233
193,192,190
121,102,88
149,123,106
170,136,109
156,124,104
179,144,112
171,134,112
153,122,97
134,101,87
147,111,93
142,101,87
148,110,97
226,224,218
237,230,229
237,232,229
235,231,222
204,192,181
187,170,158
184,168,154
194,175,159
153,133,122
138,109,103
147,118,102
145,113,100
146,112,99
136,110,102
90,78,77
149,131,117
174,155,127
183,162,137
168,145,121
190,165,135
196,170,145
191,165,140
173,153,126
149,132,109
146,128,107
161,144,121
169,151,126
165,145,118
194,172,145
200,176,150
169,143,118
191,166,141
196,172,145
191,168,141
183,161,132
120,99,88
122,101,87
161,136,113
155,124,108
166,136,113
194,183,178
219,214,213
213,206,203
212,206,205
241,233,232
240,235,230
241,236,231
243,236,237
241,237,235
237,233,230
225,220,219
228,224,222
240,239,237
241,238,235
243,236,229
243,228,205
243,227,202
244,227,199
243,226,198
243,226,198
243,226,198
240,223,194
240,224,193
240,223,193
241,224,195
241,224,194
241,225,193
242,226,193
242,226,193
242,225,195
243,226,198
242,226,197
242,226,200
242,227,199
243,227,202
243,228,204
242,227,201
232,224,204
234,221,200
231,220,194
232,220,195
231,219,194
230,218,192
231,219,193
231,219,197
228,221,197
230,229,227
163,162,159
103,88,81
97,83,76
90,74,67
116,94,82
170,137,114
163,133,111
102,81,71
131,100,88
139,99,83
150,111,96
138,99,93
229,227,224
234,228,221
237,231,229
237,232,230
235,229,220
236,230,217
236,227,213
236,227,212
238,229,215
232,222,208
224,214,202
233,224,218
229,219,220
232,223,217
106,95,89
135,121,104
176,157,132
186,164,137
189,166,141
193,167,140
188,161,134
191,164,137
179,157,135
158,140,118
151,134,116
164,147,120
173,155,130
160,140,116
198,175,150
175,154,128
185,161,136
189,164,140
195,171,144
184,162,132
178,155,126
137,116,104
151,123,110
165,138,118
175,144,123
168,139,115
219,210,205
241,237,236
240,236,235
242,233,221
241,228,211
239,224,201
238,226,201
239,230,212
239,231,213
239,227,205
242,234,226
241,233,228
238,229,211
241,230,217
239,227,204
245,228,202
244,227,201
245,228,200
243,226,198
244,227,199
244,227,199
243,226,197
243,226,196
242,225,195
242,225,197
241,224,196
242,225,195
241,224,194
240,224,192
241,225,193
243,226,197
243,226,199
244,227,199
242,227,198
243,227,201
243,227,202
242,226,200
232,224,202
233,220,196
230,220,192
228,217,190
231,219,192
230,218,192
230,218,192
230,219,196
229,220,201
223,222,221
146,142,136
72,60,59
79,64,61
96,79,72
87,70,67
126,97,84
132,106,91
85,64,63
118,88,78
136,111,95
132,99,86
159,127,120
234,229,231
233,229,219
236,225,207
236,223,202
235,219,190
236,220,191
233,220,191
233,220,189
235,222,197
237,230,219
238,235,235
235,233,234
235,234,235
233,231,224
139,126,113
130,116,100
159,142,120
172,154,124
185,166,135
186,163,136
187,160,133
183,156,129
177,154,132
162,144,122
146,130,110
166,150,121
161,143,115
175,154,128
185,164,141
152,132,113
190,168,144
187,163,138
179,155,128
191,167,139
187,159,129
138,111,96
173,144,122
156,126,106
184,153,126
161,132,109
220,211,201
240,236,235
240,236,235
240,225,201
241,227,196
240,226,198
241,226,194
243,225,198
242,225,200
242,225,200
241,226,196
241,226,198
242,226,196
242,226,198
242,225,197
244,227,201
243,226,200
244,227,199
242,225,197
244,227,199
244,227,199
243,226,199
244,227,200
245,228,200
245,228,200
242,225,197
243,226,196
242,225,195
243,226,196
243,226,198
242,225,199
242,225,194
241,225,194
242,226,197
242,226,200
242,226,201
242,226,201
231,223,201
233,220,196
231,220,194
230,218,192
230,219,191
229,217,191
230,218,193
231,219,194
233,225,215
214,216,214
85,79,74
84,69,65
137,116,99
128,106,91
77,62,61
103,82,73
132,106,93
100,74,70
109,84,71
137,102,88
133,92,82
157,133,126
234,231,230
234,224,214
234,219,191
233,219,190
233,218,190
233,219,190
235,219,194
236,220,194
234,220,194
238,232,227
238,234,238
237,234,235
236,234,235
238,233,233
156,143,124
140,124,104
185,167,140
150,132,109
178,160,130
178,160,128
190,167,137
192,167,134
172,149,125
150,132,113
145,131,109
173,157,128
160,142,114
180,158,132
168,148,121
173,152,131
169,149,125
179,157,130
192,168,143
200,176,147
188,159,129
162,135,113
168,137,114
187,155,127
186,153,126
169,139,116
208,195,185
240,234,234
239,234,228
240,224,199
241,226,200
240,225,198
241,226,197
241,225,198
240,224,196
241,224,196
242,224,197
240,224,197
239,225,196
241,226,197
242,225,196
242,225,197
243,226,198
243,226,198
242,225,197
243,226,198
243,226,198
243,226,196
244,227,198
245,228,201
245,228,200
243,226,198
244,227,198
242,225,196
243,226,197
243,226,198
241,224,196
240,224,195
241,224,196
240,224,193
240,225,196
240,226,197
241,226,197
231,223,203
233,220,198
231,220,193
230,219,190
228,217,188
229,217,190
232,220,195
230,225,206
236,233,232
160,156,151
73,61,58
104,83,76
186,159,132
158,135,110
113,92,79
131,105,90
91,75,70
104,83,72
143,119,98
112,91,82
94,76,74
159,144,142
235,231,230
235,227,220
234,220,194
234,220,190
236,221,192
236,221,192
238,222,196
239,223,197
239,230,218
237,236,235
237,235,235
237,235,236
237,236,236
210,203,202
169,154,127
161,145,122
173,154,129
152,136,113
158,141,117
166,149,122
185,165,138
196,174,144
172,148,125
138,119,102
145,130,108
166,150,121
168,149,121
177,157,130
166,146,119
175,155,131
175,156,130
189,168,139
204,178,154
202,172,145
190,158,126
190,161,131
180,149,118
163,134,111
157,128,109
167,138,115
190,175,164
237,231,221
239,225,199
239,224,196
241,226,197
240,225,196
241,226,197
240,225,196
240,225,198
207,195,171
222,206,181
208,195,169
189,178,156
197,184,160
221,206,177
243,226,198
242,225,197
243,226,198
243,226,198
243,226,198
242,225,197
242,226,196
243,226,197
244,227,199
245,228,200
245,228,200
243,226,198
243,226,198
244,227,199
242,225,197
241,224,196
242,225,197
241,224,196
241,225,196
241,226,199
241,227,200
240,224,198
235,226,208
234,220,200
229,219,192
227,217,189
227,216,188
230,218,194
229,218,196
233,232,228
200,198,199
89,74,73
98,81,76
129,114,106
161,135,116
143,122,104
98,77,70
128,105,88
93,74,68
92,75,71
120,99,85
115,94,86
127,106,91
180,165,155
233,232,231
236,232,226
234,222,194
235,221,191
238,223,194
238,223,194
238,222,196
239,225,199
241,236,233
236,236,238
235,235,234
236,232,234
233,232,231
166,157,149
175,154,131
188,170,145
179,160,136
171,155,131
142,126,108
161,147,125
170,152,127
181,162,138
162,139,117
143,124,107
147,133,109
161,145,119
178,159,131
173,155,127
174,156,128
173,153,127
191,170,142
196,174,144
208,184,160
191,159,133
189,156,128
194,163,135
161,129,109
165,137,112
170,143,120
193,165,142
157,135,120
238,231,221
238,224,197
240,225,195
238,223,194
240,225,196
240,225,196
239,224,195
239,224,196
210,198,173
240,224,196
234,219,191
222,209,180
234,220,192
232,216,189
242,225,197
242,225,197
242,225,197
242,225,197
242,225,197
241,224,196
241,225,195
242,226,196
243,226,199
245,228,202
245,227,201
244,227,200
242,225,197
243,226,198
242,225,197
242,225,197
241,225,197
241,225,197
240,225,196
240,224,198
241,226,201
239,224,200
233,224,205
234,220,200
229,219,194
230,219,196
230,218,199
229,220,196
232,225,217
234,232,234
127,117,112
103,81,78
109,97,99
209,207,214
185,177,178
118,104,101
109,86,74
127,107,92
124,102,92
106,89,76
128,109,95
97,77,70
125,105,92
195,184,177
234,232,232
234,227,215
235,221,194
234,222,193
238,223,194
238,223,194
238,223,197
240,227,208
238,235,236
238,234,239
236,234,234
234,234,235
185,184,177
166,150,127
182,163,140
184,165,141
177,159,135
170,153,129
144,129,113
109,96,78
162,148,122
162,146,120
171,151,123
146,129,110
140,126,104
160,144,121
161,143,118
164,147,121
171,154,128
172,152,126
195,173,145
188,165,138
161,136,111
184,153,125
206,175,147
193,162,134
155,124,102
184,154,129
170,143,116
176,149,123
182,157,129
203,193,191
236,225,207
238,223,194
239,224,195
240,225,196
241,226,197
240,225,196
240,225,196
240,225,196
241,224,194
239,222,192
239,222,194
241,224,196
241,224,196
243,226,198
242,225,197
242,225,197
242,225,197
241,224,195
240,223,193
242,225,194
242,225,196
243,226,199
244,227,200
244,227,200
244,227,199
244,227,199
244,227,199
243,226,198
243,226,198
241,226,197
241,226,197
241,226,195
241,225,197
241,225,200
238,224,199
232,224,204
232,219,198
232,222,198
233,222,201
234,223,201
231,225,214
233,232,233
148,144,141
102,85,80
102,88,81
202,200,204
231,230,230
225,227,230
116,99,93
145,108,93
172,165,148
122,107,98
129,108,91
120,100,91
116,94,83
112,94,84
220,213,209
235,233,232
234,223,203
236,220,195
235,222,194
237,222,193
236,222,192
238,223,197
236,224,195
236,227,210
236,231,231
234,235,233
211,207,201
166,148,124
181,162,138
186,167,145
190,167,145
174,155,133
173,157,134
151,136,118
124,111,98
102,90,77
146,131,110
135,117,101
120,105,90
124,112,93
137,123,103
146,130,109
156,138,115
161,143,120
181,161,135
192,169,141
149,125,103
170,139,113
203,172,143
206,175,147
187,156,128
163,133,109
179,149,123
182,154,129
143,115,97
185,156,126
173,157,132
238,231,229
236,222,195
238,223,194
238,223,195
239,224,195
239,224,195
240,225,196
240,225,196
240,224,194
240,223,194
239,222,193
240,223,195
241,224,195
242,225,197
242,225,197
241,224,196
241,224,196
240,224,192
241,224,192
242,226,194
242,225,196
242,225,198
244,227,197
242,225,196
243,226,198
242,225,197
242,225,198
243,226,198
242,225,197
241,226,197
242,227,197
240,225,195
240,225,197
240,225,198
237,223,197
229,223,202
230,219,196
229,220,193
228,218,193
229,219,194
231,228,225
183,181,175
71,60,61
83,67,64
173,163,154
230,227,225
230,223,211
227,226,221
134,106,101
154,117,101
176,172,163
111,98,98
143,120,98
143,125,112
122,101,86
126,105,97
232,228,224
233,223,213
235,221,195
235,221,194
235,221,193
236,221,193
237,221,194
238,222,196
238,222,196
235,224,197
232,226,218
234,232,231
156,146,138
184,164,139
194,174,149
191,171,146
185,163,139
191,171,146
178,161,136
179,161,136
187,169,152
104,94,85
76,68,64
101,93,85
111,100,90
112,99,86
131,117,98
150,137,111
151,136,112
164,148,121
179,158,132
180,155,130
159,132,110
185,156,131
207,177,145
207,178,145
188,159,127
166,139,113
179,152,126
189,162,132
154,128,106
154,127,107
169,145,119
219,210,207
236,227,213
236,223,196
239,222,198
241,225,199
239,223,196
238,223,193
239,224,194
239,224,195
239,224,195
240,223,194
240,223,193
240,223,194
242,225,197
241,224,196
242,225,197
240,223,195
240,224,193
240,223,194
241,224,197
241,224,196
241,224,196
241,224,195
242,225,198
242,226,198
241,225,198
241,225,199
242,227,199
241,226,198
241,226,196
240,225,192
241,226,196
240,225,196
240,226,197
238,224,198
232,225,207
231,219,200
230,220,195
230,220,195
229,220,201
230,230,230
123,114,108
92,72,71
122,108,99
224,217,209
230,225,217
227,218,196
229,227,223
122,89,85
146,113,95
191,191,187
92,79,79
147,124,103
143,126,116
121,98,83
149,135,129
233,231,229
234,224,206
236,221,193
236,222,195
236,221,195
237,221,196
237,221,196
239,223,197
238,222,196
237,223,194
235,227,210
235,232,230
140,130,122
180,160,135
199,179,154
185,165,140
194,173,149
191,172,147
178,161,134
172,154,133
174,156,137
133,121,105
90,78,75
83,71,69
101,87,77
93,79,71
100,88,76
122,110,94
142,127,106
165,149,119
174,153,124
189,164,137
185,159,136
197,168,143
203,173,141
196,167,135
184,154,128
162,134,111
174,146,118
184,157,129
181,156,127
168,143,121
191,164,136
171,157,153
239,234,232
239,226,207
242,225,199
240,224,198
241,225,199
239,223,198
239,223,197
238,223,194
239,224,195
240,224,194
240,223,193
241,224,194
240,223,195
240,223,195
242,225,197
242,225,197
241,225,194
243,226,197
244,227,200
243,226,198
243,226,198
243,226,197
243,226,200
244,227,201
244,228,203
244,228,204
243,227,202
243,227,202
242,226,200
241,226,196
241,226,197
241,226,197
240,226,198
239,225,199
232,226,206
232,220,199
228,219,195
230,219,196
230,221,205
230,231,232
107,97,92
106,84,78
194,188,184
231,230,228
230,222,207
230,222,211
204,204,204
109,79,74
115,84,76
186,186,172
76,65,64
111,96,88
77,65,64
116,100,88
160,154,148
235,233,231
235,222,197
235,220,193
238,222,196
238,222,196
237,221,195
237,221,195
238,223,195
237,222,194
236,222,193
235,223,197
237,231,230
155,148,138
180,161,136
198,176,152
188,167,143
197,175,148
194,173,145
181,162,134
178,163,138
146,132,114
128,115,101
110,99,89
104,89,84
107,91,80
113,93,83
114,100,91
88,73,72
137,117,98
154,137,114
184,158,129
184,158,128
171,143,122
204,175,151
191,160,132
195,165,137
186,155,128
155,127,105
168,142,119
168,142,120
184,159,132
188,161,133
188,163,135
156,146,139
240,236,234
238,229,217
241,225,199
241,225,199
241,225,199
242,226,201
242,226,200
240,225,196
239,224,195
238,222,192
238,222,192
238,222,191
239,222,191
241,224,193
242,225,197
242,225,197
242,225,196
242,225,197
243,226,199
244,227,199
243,226,198
242,225,195
242,225,196
243,226,197
243,226,200
244,228,204
244,228,205
244,228,205
243,227,201
242,226,200
241,226,199
241,226,199
241,226,199
238,224,197
231,224,204
231,220,199
226,218,192
228,217,196
230,227,220
213,210,204
102,85,79
116,103,98
228,225,227
231,227,221
227,220,198
231,228,222
168,163,161
107,77,73
116,85,80
136,127,111
103,79,74
105,84,73
69,55,56
85,70,68
166,158,155
234,232,230
234,220,195
236,221,195
238,222,196
239,223,197
238,222,196
238,222,195
238,223,194
237,222,193
236,222,193
236,223,192
239,231,229
166,162,158
186,166,137
195,174,148
190,169,143
197,176,150
191,170,145
187,166,143
181,163,139
167,151,127
153,139,122
103,90,85
124,107,92
141,121,106
96,72,68
98,75,71
113,97,87
141,116,99
130,109,97
191,164,136
175,147,121
211,184,156
195,167,138
196,165,135
204,173,144
195,164,135
154,126,102
169,144,119
172,148,122
167,142,116
184,156,126
160,140,112
210,203,198
239,235,233
240,232,220
239,224,197
241,225,199
241,225,199
241,225,199
242,226,200
241,226,197
240,225,196
240,225,197
239,223,196
238,222,195
241,224,196
242,225,196
242,225,197
242,225,197
242,225,197
243,226,198
243,226,198
243,226,198
241,224,196
242,225,195
241,224,194
244,227,197
244,227,199
243,227,201
243,227,202
243,227,202
242,226,200
242,226,200
242,226,200
241,225,199
241,226,200
239,225,198
230,224,203
230,218,196
227,219,192
228,218,200
232,230,229
143,136,130
92,76,73
176,171,168
229,228,231
231,223,212
229,220,196
234,231,232
176,171,171
137,103,89
129,95,83
151,144,129
89,71,69
102,83,76
88,73,71
78,64,64
184,179,172
236,233,231
232,220,196
236,221,192
238,222,194
236,221,193
237,222,196
237,222,196
239,224,196
237,222,194
237,222,194
235,223,192
238,231,223
164,161,161
168,149,124
176,158,130
172,151,126
191,171,147
193,171,147
196,175,150
181,163,137
162,146,122
168,155,130
105,90,78
153,132,110
153,129,111
117,90,84
121,96,86
135,117,99
155,127,109
132,109,92
182,156,126
200,172,149
201,174,144
191,164,131
211,181,152
194,165,133
198,169,136
152,124,104
164,139,113
171,148,119
166,141,114
172,145,121
123,105,93
238,232,232
240,234,233
239,231,214
240,224,199
241,225,199
241,225,199
241,226,198
240,225,197
242,226,199
241,225,198
240,225,197
242,227,199
241,225,197
242,225,197
243,226,200
243,226,197
243,226,197
242,225,197
242,225,197
242,225,197
242,225,196
241,225,194
241,224,194
242,225,195
243,226,197
243,226,199
243,226,199
243,226,199
242,226,199
243,227,200
242,226,199
241,226,198
241,225,199
241,225,199
239,224,198
230,224,203
229,218,193
227,218,193
227,220,204
230,227,223
94,90,89
67,60,66
206,204,199
233,230,232
231,221,206
230,220,194
229,226,220
184,183,183
160,125,107
120,91,83
163,159,151
76,60,61
122,100,87
105,85,74
74,61,61
210,206,202
236,230,224
233,221,195
236,221,192
238,222,194
237,222,194
237,223,196
237,222,196
237,221,196
237,221,194
237,222,195
233,222,195
238,231,228
175,169,159
118,105,92
147,132,113
163,146,122
181,164,136
197,177,149
196,176,150
175,158,132
170,155,129
162,149,125
102,87,77
161,138,116
148,124,108
118,90,85
128,106,92
150,129,107
157,128,109
124,102,88
168,141,116
212,184,159
188,156,133
212,183,155
229,202,179
205,177,151
197,170,143
152,130,107
153,131,109
123,102,88
158,134,117
161,135,114
128,111,103
240,233,228
242,234,231
240,228,202
240,224,198
240,224,197
240,225,197
240,225,196
240,225,196
242,226,199
242,226,199
242,226,198
241,226,197
241,225,195
242,225,195
242,225,198
243,226,196
242,225,195
242,225,196
242,225,197
243,226,198
242,225,196
241,224,194
242,225,195
241,224,194
243,226,198
242,225,197
244,227,199
243,226,198
243,226,198
242,225,197
241,224,196
240,225,195
241,225,198
241,225,199
239,223,197
230,223,202
228,218,193
226,217,194
229,222,208
228,224,222
94,86,85
129,120,112
229,227,229
233,227,223
231,220,197
230,219,200
228,225,222
199,199,199
146,113,94
114,90,79
173,169,161
83,67,65
143,122,108
97,77,74
102,90,87
234,230,227
235,227,212
235,220,192
236,222,195
236,220,194
236,221,194
236,222,194
236,222,195
238,222,196
235,220,192
235,221,195
235,225,205
233,231,228
134,125,119
139,126,112
118,106,92
143,129,110
166,149,127
199,178,156
196,176,152
171,154,129
175,159,133
149,136,116
114,99,87
158,136,113
143,119,104
126,99,91
139,117,101
150,128,103
162,132,111
121,100,89
162,136,115
206,179,149
197,168,141
210,182,152
215,185,161
199,172,146
178,150,122
165,139,112
161,135,112
149,124,104
131,107,90
115,93,78
158,141,126
236,230,227
241,232,224
241,225,194
240,224,196
240,225,195
240,225,195
240,225,196
240,225,195
242,227,197
239,224,194
240,225,196
240,224,195
241,225,194
242,225,195
242,226,198
243,226,196
241,224,195
242,225,196
242,225,196
243,226,197
244,227,199
243,225,200
244,227,197
242,225,195
243,226,197
243,226,198
244,227,199
244,227,199
243,226,197
243,226,198
241,224,196
241,226,196
241,225,198
241,225,199
239,223,197
230,223,202
229,218,195
229,219,194
231,225,211
226,221,218
166,148,131
169,153,136
232,228,229
234,227,218
232,219,196
230,219,197
228,227,226
205,202,203
140,107,90
118,96,86
176,167,161
96,77,70
107,91,85
80,66,67
114,102,98
236,231,230
232,224,205
234,220,194
234,221,193
235,221,194
236,222,195
236,222,194
236,222,194
235,221,193
235,221,193
236,221,193
236,225,216
227,224,219
123,112,100
117,105,93
94,83,76
118,105,94
111,98,87
167,153,131
166,151,126
166,149,127
159,144,119
140,131,113
103,87,79
160,139,117
119,96,88
115,94,86
129,109,92
163,134,108
155,127,111
117,101,90
167,141,117
201,173,145
202,172,142
213,184,156
198,172,147
177,151,123
177,149,123
157,133,111
173,150,122
152,131,105
173,147,123
161,135,113
150,130,109
217,211,207
238,229,214
241,224,195
241,225,196
239,224,196
240,224,198
241,225,196
240,225,193
240,225,196
240,225,196
240,224,196
240,223,194
241,225,194
243,226,197
242,225,197
243,226,198
242,225,197
243,227,196
243,226,196
242,225,195
245,228,200
246,228,203
245,228,200
243,226,198
243,226,199
244,227,200
245,228,201
243,226,199
243,226,197
243,226,198
242,225,197
242,226,196
241,226,198
241,225,200
239,223,197
229,222,204
230,218,198
229,219,195
230,224,210
231,229,231
212,210,213
214,210,209
233,228,220
229,220,195
230,221,196
228,220,201
230,230,232
197,195,192
112,85,75
108,89,78
145,137,136
78,67,61
67,56,58
71,59,61
133,124,119
234,232,230
233,225,206
234,221,195
235,222,194
236,222,195
236,221,197
235,221,196
235,221,192
235,221,195
235,221,195
235,224,204
237,231,228
183,180,175
125,110,96
117,105,92
127,112,95
142,125,105
121,104,90
107,92,82
137,122,106
153,137,114
144,128,109
130,117,100
88,73,70
140,122,105
106,90,86
96,82,76
115,93,81
151,127,109
135,118,105
137,128,112
167,141,116
197,170,142
191,163,133
183,157,128
164,139,114
169,143,118
145,122,103
135,116,100
127,108,96
136,116,102
116,100,87
103,86,79
108,91,78
188,180,169
237,230,222
239,224,198
240,225,196
241,226,198
241,225,199
243,227,199
240,225,194
242,227,198
240,225,196
241,225,194
240,223,194
241,224,197
242,226,197
243,226,198
243,226,198
243,226,198
243,226,198
244,227,199
244,227,198
244,227,198
245,228,202
246,229,201
244,227,199
244,227,197
243,226,196
244,227,199
242,225,198
242,225,196
242,225,197
242,225,197
241,226,193
241,226,195
241,225,198
239,224,196
230,224,204
229,218,197
228,219,196
229,220,201
231,230,230
231,231,236
233,232,230
233,222,203
232,220,195
231,220,197
230,220,204
231,230,235
198,193,190
87,68,66
94,72,69
126,119,117
88,71,70
94,84,78
173,147,125
196,186,173
236,232,229
233,222,198
234,221,197
235,221,195
236,222,195
237,222,197
237,223,198
235,222,195
234,222,195
235,220,196
236,229,218
235,232,232
160,153,150
140,126,110
98,84,80
126,114,98
151,133,112
128,110,94
121,104,92
126,111,93
174,159,137
141,126,106
156,143,119
118,103,93
97,82,76
87,74,73
85,71,69
124,107,97
104,97,88
132,127,110
161,150,132
169,143,121
190,162,137
183,156,128
164,140,119
155,133,112
154,131,109
158,135,114
133,111,94
93,74,69
